url,is_paid,course_by,title,skills,ratings,reviews,"level, type and duration"
https://www.coursera.org/learn/stanford-statistics,FALSE,Stanford University,Introduction to Statistics,"Data Science, General Statistics, Probability & Statistics, Statistical Tests, Estimation, Basic Descriptive Statistics, Correlation And Dependence, Probability Distribution, Regression, Bayesian Statistics, Data Analysis, Data Visualization, Econometrics, Experiment, Machine Learning, Markov Model, Plot (Graphics), Statistical Analysis, Statistical Visualization",4.6,(2k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/dyslexia,FALSE,Yale University,Overcoming Dyslexia,"Web Design, Web Development, Algebra, Mathematics",4.7,(104 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/medical-neuroscience,FALSE,Duke University,Medical Neuroscience,"Cyberattacks, Security Engineering, Computer Networking, Computer Architecture, Network Architecture",4.9,(2.6k reviews),Advanced · Course · 3-6 Months
https://www.coursera.org/learn/forensic-accounting,FALSE,West Virginia University,Forensic Accounting and Fraud Examination,"Cryptography, Theoretical Computer Science, Security Engineering, Algebra, Mathematical Theory & Analysis, Mathematics",4.7,(5k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/crypto,FALSE,Stanford University,Cryptography I,"Data Management, Leadership and Management, Clinical Data Management, Research and Design, Data Analysis, Database Application, Databases, Extract, Transform, Load, Statistical Analysis, Survey Creation, Database Design",4.8,(4.1k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/clinical-research,FALSE,University of Cape Town,Understanding Clinical Research: Behind the Statistics,"Computer Graphics, Human Computer Interaction, Virtual Reality, Finance, Interactive Design, BlockChain, Marketing, Accounting, Advertising, Big Data, Business Analysis, Business Psychology, Cloud Computing, Communication, Computer Architecture, Computer Vision, Culture, Data Analysis, Data Management, Decision Making, Digital Marketing, Entrepreneurship, FinTech, Financial Analysis, Hardware Design, Human Resources, Leadership and Management, Machine Learning, Operating Systems, Organizational Development, Regulations and Compliance, Security Engineering, Software Engineering, Software Engineering Tools, Software Security, System Security, User Experience, Benefits, E-Commerce, General Accounting, Sales",4.8,(3.1k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/positive-psychiatry,FALSE,The University of Sydney,Positive Psychiatry and Mental Health,"Cloud Computing, Computer Networking, Network Security, Operating Systems, Security Engineering, System Security, Cloud Platforms, Programming Principles, Systems Design, Theoretical Computer Science",4.8,(3.2k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/what-is-the-metaverse,FALSE,Meta,What is the Metaverse?,"Mathematical Theory & Analysis, Mathematics, Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.6,(495 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/advanced-valuation-and-strategy,FALSE,Erasmus University Rotterdam,"Advanced Valuation and Strategy - M&A, Private Equity, and Venture Capital","Computer Programming, Python Programming, Computational Thinking, Computational Logic, Business Analysis, Critical Thinking, Entrepreneurship, Leadership and Management, Problem Solving, Programming Principles, Research and Design, Statistical Programming, Strategy and Operations, Theoretical Computer Science",4.6,(1.1k reviews),Advanced · Course · 1-3 Months
https://www.coursera.org/learn/american-law,FALSE,University of Pennsylvania,An Introduction to American Law,"Computer Programming, Python Programming, Statistical Programming, Programming Principles",4.8,(4.5k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/international-organizations-management,FALSE,University of Geneva,International Organizations Management,"Cloud API, Cloud Computing, Cloud Applications, Cloud Platforms, Cloud-Based Integration, Software Architecture, Software Engineering, Theoretical Computer Science, Communication, Computer Programming, Computer Programming Tools",4.8,(1.6k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/arbitration-international-disputes,FALSE,Universiteit Leiden,International Law in Action: the Arbitration of International Disputes,"Computational Thinking, Computer Programming, Algorithms, Design and Product, Human Computer Interaction, Product Design, Theoretical Computer Science, User Experience, Entrepreneurship, Journalism, Leadership and Management, Other Programming Languages, Problem Solving, Programming Principles, Research and Design, Software Engineering",4.8,(1k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/industrial-biotech,FALSE,University of Manchester,Industrial Biotechnology,"Data Science, Machine Learning, Artificial Neural Networks, Python Programming, Statistical Programming, Matlab, Reinforcement Learning, Business Psychology, Communication, Computer Networking, Computer Programming, Data Analysis, Data Analysis Software, Deep Learning, Entrepreneurship, General Statistics, Linear Algebra, Machine Learning Algorithms, Mathematics, Network Model, Probability & Statistics, Probability Distribution",4.7,(2.9k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/oilandgas,FALSE,Duke University,Oil & Gas Industry Operations and Markets,"Computer Programming, Python Programming, Statistical Programming, Programming Principles, Theoretical Computer Science, Algorithms, Computational Logic, Computer Programming Tools, Mathematics, Mathematical Theory & Analysis",4.8,(5.4k reviews),Mixed · Course · 1-4 Weeks
https://www.coursera.org/learn/einstein-relativity,FALSE,Stanford University,Understanding Einstein: The Special Theory of Relativity,"Algorithms, Theoretical Computer Science, Computer Programming, General Statistics, Probability & Statistics, Python Programming, Statistical Programming, Data Visualization, Data Analysis, Machine Learning, Plot (Graphics), Business Analysis, Machine Learning Algorithms, Statistical Analysis",4.9,(2.9k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/global-energy,FALSE,Sciences Po,Politics and Economics of International Energy,"Business Psychology, Culture, Leadership and Management, Communication",4.7,(1.7k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/schizophrenia,FALSE,Wesleyan University,Schizophrenia,"Finance, Investment Management, Accounting, Entrepreneurial Finance, Entrepreneurship, General Accounting, Risk Management, Banking, Financial Accounting, Payments, Regulations and Compliance, Strategy and Operations, Underwriting, Budget Management, Business Analysis, Data Analysis, Financial Analysis, Financial Management, Leadership and Management",4.8,(1.9k reviews),Intermediate · Course · 1-3 Months
https://www.coursera.org/learn/innovation-through-design,FALSE,The University of Sydney,"Innovation Through Design: Think, Make, Break, Repeat","Feature Engineering, Machine Learning",4.8,(1.5k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/conflict-transformation,FALSE,Emory University,Conflict Transformation,"Business Analysis, Data Analysis, Data Analysis Software, Microsoft Excel, Spreadsheet Software",4.8,(377 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/quality-healthcare,FALSE,The George Washington University,Leading Healthcare Quality and Safety,"Databases, Strategy and Operations",4.7,(1.1k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/mental-health,FALSE,University of Toronto,The Social Context of Mental Health and Illness,"Business Analysis, Business Design, Business Development, Business Transformation, Entrepreneurship, Research and Design, Sales, Innovation, Business Process Management, Business Psychology, Design and Product, Leadership and Management, Market Research, Organizational Development, People Development, Performance Management, Product Design, Strategy and Operations, Marketing, Planning, Problem Solving, Strategy",4.7,(481 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/dental-medicine-penn,FALSE,University of Pennsylvania,Introduction to Dental Medicine,Finance,4.8,(1.3k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/innovation-management,FALSE,Erasmus University Rotterdam,Innovation Management,"Entrepreneurship, Leadership and Management, Marketing, Operating Systems, Sales, Security Engineering, Software Security, Strategy, Strategy and Operations, System Security, Computer Networking, Finance, Regulations and Compliance, Security Strategy",4.7,(1.8k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/operations-strategy,FALSE,Northwestern University,Scaling Operations: Linking Strategy and Execution,Mathematics,4.6,(238 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/spanish-in-healthcare-settings,FALSE,Rice University,Spanish for Successful Communication in Healthcare Settings,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations, Probability & Statistics, General Statistics, Data Analysis, Experiment, Statistical Analysis, Statistical Tests",4.8,(253 reviews),Intermediate · Course · 1-3 Months
https://www.coursera.org/learn/learn-chinese,FALSE,Peking University,Chinese for Beginners,"Business Psychology, Culture, Leadership and Management, Computer Programming, Computer Programming Tools, Other Programming Languages",4.8,(18.1k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/adhd-treatment,FALSE,University at Buffalo,ADHD: Everyday Strategies for Elementary Students,"Bioinformatics, Probability & Statistics, Data Analysis, Databases",4.7,(2k reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/learn/systems-engineering,FALSE,UNSW Sydney (The University of New South Wales),Introduction to Systems Engineering,Human Learning,4.7,(694 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/modern-world-2,FALSE,University of Virginia,"The Modern World, Part Two: Global History since 1910","Operating Systems, Software Security, System Security, Algorithms, General Statistics, Probability & Statistics",4.8,(1.5k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/company-future-management,FALSE,University of London,Managing the Company of the Future,"Epidemiology, Probability & Statistics, General Statistics, Econometrics, Forecasting",4.8,(3.3k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/renewable-energy-entrepreneurship,FALSE,Duke University,Renewable Energy and Green Building Entrepreneurship,"Entrepreneurship, Leadership and Management, Marketing, Strategy and Operations, Business Psychology, Research and Design, Sales, Strategy, Business Communication, Communication, Culture, Finance, Human Resources, Investment Management, People Development, Problem Solving, Project Management, Public Relations",4.7,(2.5k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/forensic-science,FALSE,"Nanyang Technological University, Singapore",Introduction to Forensic Science,"Advertising, Algebra, Communication, Econometrics, Forecasting, General Statistics, Marketing, Mathematics, Probability & Statistics, Regression",4.9,(2k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/write-a-feature-length-screenplay-for-film-or-television,FALSE,Michigan State University,Write A Feature Length Screenplay For Film Or Television,"Entrepreneurship, Leadership and Management, Marketing, Strategy and Operations, Sales, Strategy, Human Resources, Communication, Collaboration, Leadership Development, Business Psychology, Change Management, Culture, Innovation, Research and Design",4.6,(170 reviews),Beginner · Course · 3-6 Months
https://www.coursera.org/learn/data-science-k-means-clustering-python,FALSE,University of London,Foundations of Data Science: K-Means Clustering in Python,"Research and Design, Entrepreneurship, Business Analysis, Customer Analysis, Market Research, Business Design, Business Psychology, Culture, Leadership and Management, Marketing, Business Transformation, Human Learning, Market Analysis, Brand Management, Digital Marketing, Customer Relationship Management, Finance, Human Computer Interaction, Organizational Development, Sales, Strategy, Strategy and Operations, User Experience",4.6,(515 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/feminism-social-justice,FALSE,"University of California, Santa Cruz",Feminism and Social Justice,"Algorithms, Business Psychology, Computational Thinking, Computer Programming, Culture, General Statistics, Leadership and Management, Machine Learning, Probability & Statistics, Theoretical Computer Science",4.8,(5.7k reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/learn/infrastructure-investing,FALSE,Università Bocconi,Financing and Investing in Infrastructure,"Leadership and Management, Project Management, Strategy and Operations, Planning, Entrepreneurship, Supply Chain and Logistics",4.8,(1.8k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/sleep,FALSE,University of Michigan,"Sleep: Neurobiology, Medicine, and Society","Communication, Cyberattacks, Security Engineering",4.8,(653 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/design-strategy,FALSE,The University of Sydney,Design-Led Strategy: Design thinking for business strategy and entrepreneurship,"Data Visualization, Forecasting, Mathematics, Probability & Statistics, Research and Design, Strategy and Operations, Data Analysis, Operations Research, Algebra, Business Analysis, Data Management, Data Model, Accounting, Advertising, Communication, Critical Thinking, Marketing, Process Analysis",4.6,(932 reviews),Intermediate · Course · 1-3 Months
https://www.coursera.org/learn/business-analytics-excel,FALSE,Johns Hopkins University,Business Analytics with Excel: Elementary to Advanced,"Risk Management, Entrepreneurship, Leadership and Management, Marketing, Problem Solving, Research and Design, Sales, Strategy, Strategy and Operations, Finance, Security Engineering, Security Strategy",4.8,(5.2k reviews),Intermediate · Course · 1-3 Months
https://www.coursera.org/learn/competencias-digitales-ofimatica,FALSE,Universitat Autònoma de Barcelona,"Competencias digitales. Herramientas de ofimática (Microsoft Word, Excel, Power Point)","Amazon Web Services, Cloud Computing, Machine Learning, Applied Machine Learning, Deep Learning",4.7,(2.2k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/antimicrobial-resistance,FALSE,Technical University of Denmark (DTU),Antimicrobial resistance - theory and methods,"Mathematics, Applied Mathematics, Computer Graphic Techniques, Computer Graphics",4.8,(1.2k reviews),Intermediate · Course · 1-3 Months
https://www.coursera.org/learn/social-impact,FALSE,University of Pennsylvania,Social Impact Strategy: Tools for Entrepreneurs and Innovators,"Bioinformatics, Computer Programming, Probability & Statistics, Python Programming, Statistical Programming, Algorithms, Theoretical Computer Science",4.8,(7.8k reviews),Beginner · Course · 1-4 Weeks
https://www.coursera.org/learn/international-security-management,FALSE,Erasmus University Rotterdam,International Security Management,"Epidemiology, Probability & Statistics, General Statistics, Leadership and Management",4.8,(4.1k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/wind-energy,FALSE,Technical University of Denmark (DTU),Wind Energy,"Entrepreneurship, Market Research, Research and Design, Taxes, Critical Thinking",4.8,(1.1k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/chickens,FALSE,The University of Edinburgh,Chicken Behaviour and Welfare,Communication,4.9,(1.7k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/medical-research,FALSE,Yale University,Understanding Medical Research: Your Facebook Friend is Wrong,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.7,(2.3k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/data-science-ethics,FALSE,University of Michigan,Data Science Ethics,"Epidemiology, Probability & Statistics",4.7,(4.3k reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/epidemiology,FALSE,The University of North Carolina at Chapel Hill,Epidemiology: The Basic Science of Public Health,"Computer Vision, Human Computer Interaction, Machine Learning, User Experience, Business Psychology, Research and Design, User Experience Design",5,(44 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/tropicalforests101,FALSE,Yale University,Tropical Forest Landscapes 101: Conservation & Restoration,"Leadership and Management, Business Psychology, Entrepreneurship, Human Learning, Human Resources, People Development, Professional Development",4.7,(583 reviews),Beginner · Course · 1-3 Months
https://www.coursera.org/learn/entrepreneur-changement,FALSE,HEC Paris,Devenir entrepreneur du changement,"Computer Architecture, Computer Networking, Network Architecture, Communication, Accounting, Computer Graphic Techniques, Computer Graphics, Hardware Design, Cyberattacks, Linear Algebra, Mathematics, Security Engineering, Journalism",4.6,(1.1k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/erasmus-econometrics,FALSE,Erasmus University Rotterdam,Econometrics: Methods and Applications,"Finance, FinTech, Accounting, Banking, BlockChain, Investment Management, Leadership and Management, Amazon Web Services, Big Data, Cloud Computing, Computer Networking, Computer Programming, Computer Programming Tools, Data Management, Entrepreneurship, Market Research, Network Security, Payments, Project Management, Regulations and Compliance, Research and Design, Securities Trading, Security Engineering, Strategy and Operations",4.8,(3.5k reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/international-criminal-law,FALSE,Case Western Reserve University,Introduction to International Criminal Law,"Business Analysis, Business Psychology, Communication, Entrepreneurship, Leadership and Management, Marketing, Negotiation, Sales, Strategy, Strategy and Operations",4.8,(991 reviews),Mixed · Course · 1-3 Months
https://www.coursera.org/learn/leadership-21st-century,FALSE,Copenhagen Business School,Leadership in 21st Century Organizations,"Project Management, Strategy and Operations",4.8,(1.2k reviews),Mixed · Course · 3-6 Months
https://www.coursera.org/learn/security-safety-globalized-world,FALSE,Universiteit Leiden,Security & Safety Challenges in a Globalized World,"Leadership and Management, Human Resources, Entrepreneurship, Leadership Development, Operations Management, Strategy and Operations, Performance Management, Business Psychology, Marketing, Organizational Development, Sales, Strategy, Problem Solving, Research and Design",4.3,(14 reviews),Beginner · Course · 1-3 Months
