advertiserurl,company,employmenttype_jobstatus,jobdescription,skills,cluster_predicted
461,320,211,246,1637,5
461,320,211,246,118,4
461,320,211,246,146,4
461,320,211,246,204,4
461,320,211,246,300,4
461,320,211,246,277,4
461,320,211,246,344,4
461,320,211,246,456,4
461,320,211,246,610,3
461,320,211,246,648,3
461,320,211,246,706,3
461,320,211,246,758,3
461,320,211,246,790,3
461,320,211,246,931,3
461,320,211,246,934,3
461,320,211,246,1045,2
461,320,211,246,1079,2
335,34,146,219,1711,5
335,34,146,219,128,0
335,34,146,219,1266,2
335,34,146,219,495,0
78,30,233,40,2051,5
78,30,233,40,1442,2
78,30,233,40,1462,2
373,263,222,155,1818,5
373,263,222,155,1251,2
373,263,222,155,562,3
373,263,222,155,1286,2
373,263,222,155,1548,5
373,263,222,155,1382,2
393,78,146,678,1819,5
393,78,146,678,305,4
393,78,146,678,1024,2
393,78,146,678,657,3
393,78,146,678,818,3
393,78,146,678,610,3
393,78,146,678,149,4
393,78,146,678,454,4
393,78,146,678,247,4
101,477,121,589,1862,5
101,477,121,589,454,0
101,477,121,589,697,1
412,227,145,458,1642,5
412,227,145,458,315,4
412,227,145,458,317,4
412,227,145,458,451,4
412,227,145,458,539,3
412,227,145,458,555,3
412,227,145,458,648,3
412,227,145,458,738,3
412,227,145,458,807,3
412,227,145,458,813,3
412,227,145,458,926,3
412,227,145,458,1000,2
412,227,145,458,1008,2
412,227,145,458,947,3
412,227,145,458,1052,2
412,227,145,458,1129,2
46,411,56,469,1933,5
33,330,94,13,1785,5
33,330,94,13,2027,5
33,330,94,13,1671,5
607,441,214,114,1760,5
607,441,214,114,1368,2
607,441,214,114,686,3
607,441,214,114,1407,2
607,441,214,114,818,3
607,441,214,114,1001,3
533,107,221,316,1887,5
533,107,221,316,155,4
533,107,221,316,5,4
533,107,221,316,54,4
533,107,221,316,155,4
533,107,221,316,5,4
533,107,221,316,52,4
287,424,146,560,1737,5
287,424,146,560,1329,2
287,424,146,560,1335,2
287,424,146,560,1470,2
287,424,146,560,40,0
310,235,119,147,1651,5
296,406,164,424,1673,5
296,406,164,424,44,0
296,406,164,424,818,1
296,406,164,424,52,0
296,406,164,424,423,0
296,406,164,424,132,0
259,453,146,131,1737,5
259,453,146,131,14,0
259,453,146,131,172,0
259,453,146,131,1139,2
259,453,146,131,37,0
259,453,146,131,1051,1
259,453,146,131,729,1
560,167,102,541,1631,5
560,167,102,541,1576,5
560,167,102,541,1673,5
560,167,102,541,1985,5
251,107,221,293,1673,5
251,107,221,293,44,0
251,107,221,293,446,0
251,107,221,293,555,0
251,107,221,293,532,0
251,107,221,293,1186,2
251,107,221,293,938,1
251,107,221,293,261,0
251,107,221,293,44,0
251,107,221,293,446,0
251,107,221,293,555,0
251,107,221,293,532,0
251,107,221,293,1186,2
251,107,221,293,938,1
251,107,221,293,260,0
262,32,7,576,1673,5
262,32,7,576,1139,2
262,32,7,576,1146,2
262,32,7,576,639,1
262,32,7,576,446,0
262,32,7,576,193,0
262,32,7,576,555,0
666,55,146,169,1794,5
666,55,146,169,1323,2
666,55,146,169,100,4
666,55,146,169,1385,2
666,55,146,169,1368,2
666,55,146,169,718,3
666,55,146,169,1169,2
666,55,146,169,1209,2
666,55,146,169,452,4
666,55,146,169,13,4
706,84,146,400,1612,5
706,84,146,400,79,4
706,84,146,400,100,4
706,84,146,400,118,4
706,84,146,400,168,4
706,84,146,400,187,4
706,84,146,400,315,4
706,84,146,400,317,4
706,84,146,400,539,3
706,84,146,400,555,3
706,84,146,400,648,3
706,84,146,400,808,3
706,84,146,400,825,3
706,84,146,400,891,3
706,84,146,400,934,3
706,84,146,400,1079,2
706,84,146,400,1112,2
278,211,214,452,1895,5
278,211,214,452,719,1
278,211,214,452,555,0
306,118,146,146,1795,5
306,118,146,146,884,1
306,118,146,146,848,1
306,118,146,146,2008,5
306,118,146,146,0,0
21,152,170,230,1593,5
21,152,170,230,1373,2
21,152,170,230,104,0
21,152,170,230,873,1
21,152,170,230,1980,5
0,107,221,301,1793,5
0,107,221,301,100,0
0,107,221,301,444,0
0,107,221,301,532,0
0,107,221,301,1013,1
0,107,221,301,535,0
0,107,221,301,1128,1
0,107,221,301,447,0
0,107,221,301,102,0
0,107,221,301,100,0
0,107,221,301,444,0
0,107,221,301,532,0
0,107,221,301,1013,1
0,107,221,301,535,0
0,107,221,301,1128,1
0,107,221,301,447,0
0,107,221,301,101,0
723,66,57,657,1605,5
723,66,57,657,539,3
723,66,57,657,562,3
723,66,57,657,789,3
723,66,57,657,715,3
723,66,57,657,93,4
723,66,57,657,790,3
723,66,57,657,193,4
723,66,57,657,438,4
723,66,57,657,63,4
723,66,57,657,461,4
731,352,146,117,1758,5
731,352,146,117,196,4
731,352,146,117,555,3
731,352,146,117,1368,2
731,352,146,117,95,4
731,352,146,117,554,3
65,307,213,41,1607,5
65,307,213,41,79,0
65,307,213,41,81,0
65,307,213,41,37,0
65,307,213,41,111,0
65,307,213,41,114,0
65,307,213,41,117,0
65,307,213,41,118,0
65,307,213,41,255,0
65,307,213,41,317,0
65,307,213,41,489,0
65,307,213,41,662,1
65,307,213,41,808,1
65,307,213,41,825,1
65,307,213,41,973,1
65,307,213,41,1000,1
65,307,213,41,1070,1
65,307,213,41,1145,1
746,396,72,602,1930,5
610,107,221,294,1673,5
610,107,221,294,934,3
610,107,221,294,555,3
610,107,221,294,63,4
610,107,221,294,238,4
610,107,221,294,934,3
610,107,221,294,555,3
610,107,221,294,63,4
610,107,221,294,237,4
208,299,146,356,1774,5
208,299,146,356,337,0
208,299,146,356,1275,2
208,299,146,356,0,0
72,422,7,44,1643,5
218,85,220,86,1777,5
218,85,220,86,57,0
218,85,220,86,344,0
218,85,220,86,943,1
218,85,220,86,809,1
218,85,220,86,747,1
79,388,76,178,1769,5
79,388,76,178,186,0
79,388,76,178,481,0
79,388,76,178,275,0
79,388,76,178,390,0
79,388,76,178,1204,1
443,7,222,410,1865,5
443,7,222,410,327,4
443,7,222,410,63,4
443,7,222,410,114,4
443,7,222,410,599,3
184,64,146,80,1644,5
184,64,146,80,1251,2
184,64,146,80,1424,2
184,64,146,80,1479,2
184,64,146,80,1252,2
184,64,146,80,1308,2
184,64,146,80,1280,2
184,64,146,80,1518,5
582,395,230,519,1698,5
582,395,230,519,83,4
582,395,230,519,52,4
582,395,230,519,332,4
582,395,230,519,579,3
582,395,230,519,341,4
582,395,230,519,596,3
582,395,230,519,881,3
582,395,230,519,539,3
582,395,230,519,965,3
582,395,230,519,818,3
582,395,230,519,934,3
582,395,230,519,731,3
582,395,230,519,730,3
582,395,230,519,1290,2
582,395,230,519,1198,2
582,395,230,519,1254,2
582,395,230,519,1440,2
582,395,230,519,1388,2
582,395,230,519,1506,2
582,395,230,519,921,3
684,26,146,52,1615,5
684,26,146,52,79,4
684,26,146,52,287,4
684,26,146,52,300,4
684,26,146,52,293,4
684,26,146,52,454,4
684,26,146,52,648,3
684,26,146,52,676,3
684,26,146,52,711,3
684,26,146,52,808,3
684,26,146,52,809,3
684,26,146,52,818,3
684,26,146,52,891,3
684,26,146,52,913,3
684,26,146,52,971,3
684,26,146,52,934,3
684,26,146,52,1024,3
307,284,220,528,1982,5
307,284,220,528,193,0
307,284,220,528,562,3
307,284,220,528,934,1
714,203,146,199,1785,5
714,203,146,199,509,3
714,203,146,199,1946,5
714,203,146,199,1954,5
453,144,27,595,1588,5
453,144,27,595,1357,2
483,272,109,175,1670,5
483,272,109,175,830,3
483,272,109,175,623,3
483,272,109,175,343,4
355,282,122,265,1791,5
355,282,122,265,235,0
355,282,122,265,1013,1
355,282,122,265,562,3
355,282,122,265,193,0
355,282,122,265,763,1
592,139,114,129,1937,5
210,417,146,554,1724,5
210,417,146,554,668,1
210,417,146,554,1260,2
210,417,146,554,1250,2
210,417,146,554,336,0
210,417,146,554,341,0
210,417,146,554,1021,1
210,417,146,554,910,1
522,412,112,505,1916,5
522,412,112,505,1051,2
522,412,112,505,948,3
522,412,112,505,946,3
522,412,112,505,974,3
107,59,146,67,1823,5
107,59,146,67,835,1
107,59,146,67,169,0
107,59,146,67,298,0
107,59,146,67,610,1
270,53,35,634,1796,5
270,53,35,634,1370,2
270,53,35,634,915,1
328,243,234,263,1773,5
395,33,0,76,1744,5
517,142,161,655,1918,5
517,142,161,655,939,3
747,129,146,116,1987,5
747,129,146,116,499,3
747,129,146,116,379,4
747,129,146,116,59,4
747,129,146,116,0,4
630,346,159,59,1650,5
630,346,159,59,1488,2
152,359,31,236,2014,5
152,359,31,236,917,1
152,359,31,236,1007,1
152,359,31,236,21,0
152,359,31,236,981,1
152,359,31,236,1083,1
152,359,31,236,629,1
152,359,31,236,491,0
133,260,49,288,1694,5
133,260,49,288,1027,1
133,260,49,288,706,1
133,260,49,288,975,1
505,15,35,676,2050,5
736,475,154,284,1719,5
736,475,154,284,934,3
736,475,154,284,295,4
736,475,154,284,132,4
736,475,154,284,378,4
736,475,154,284,14,4
736,475,154,284,539,3
736,475,154,284,0,4
508,4,31,31,1953,5
455,356,233,679,1940,5
455,356,233,679,244,4
345,239,174,257,1775,5
345,239,174,257,1158,2
345,239,174,257,331,0
345,239,174,257,960,1
511,322,167,708,1907,5
331,200,155,430,1654,5
331,200,155,430,1065,2
331,200,155,430,475,0
331,200,155,430,166,0
331,200,155,430,476,0
521,220,146,250,1924,5
521,220,146,250,601,3
104,253,97,232,1617,5
104,253,97,232,84,0
104,253,97,232,127,0
104,253,97,232,317,0
104,253,97,232,411,0
104,253,97,232,470,0
104,253,97,232,539,0
104,253,97,232,565,0
104,253,97,232,649,1
104,253,97,232,818,1
104,253,97,232,887,1
104,253,97,232,971,1
104,253,97,232,1008,1
104,253,97,232,1070,1
457,103,214,99,1617,5
457,103,214,99,113,4
457,103,214,99,118,4
457,103,214,99,130,4
457,103,214,99,161,4
457,103,214,99,204,4
457,103,214,99,317,4
457,103,214,99,319,4
457,103,214,99,329,4
457,103,214,99,456,4
457,103,214,99,451,4
457,103,214,99,539,3
457,103,214,99,610,3
457,103,214,99,676,3
457,103,214,99,707,3
457,103,214,99,777,3
457,103,214,99,807,3
457,103,214,99,808,3
457,103,214,99,818,3
457,103,214,99,973,3
457,103,214,99,1038,2
457,103,214,99,1052,2
457,103,214,99,1079,2
457,103,214,99,1109,2
457,103,214,99,1119,2
717,374,146,375,1785,5
717,374,146,375,934,3
717,374,146,375,572,3
717,374,146,375,1084,2
717,374,146,375,462,4
717,374,146,375,1064,2
717,374,146,375,555,3
717,374,146,375,438,4
717,374,146,375,149,4
717,374,146,375,976,3
717,374,146,375,63,4
717,374,146,375,52,4
717,374,146,375,1400,2
717,374,146,375,1366,2
717,374,146,375,565,3
717,374,146,375,659,3
717,374,146,375,825,3
717,374,146,375,1525,2
717,374,146,375,257,4
717,374,146,375,258,4
23,201,169,229,1790,5
635,13,146,125,1944,5
635,13,146,125,1012,3
635,13,146,125,1480,2
635,13,146,125,1499,2
635,13,146,125,1502,2
635,13,146,125,1500,2
635,13,146,125,1363,2
635,13,146,125,1501,2
635,13,146,125,1498,2
635,13,146,125,1497,2
635,13,146,125,1496,2
488,270,142,105,1888,5
488,270,142,105,539,3
488,270,142,105,610,3
488,270,142,105,387,4
491,270,140,105,1888,5
491,270,140,105,539,3
491,270,140,105,610,3
491,270,140,105,387,4
489,270,140,105,1888,5
489,270,140,105,539,3
489,270,140,105,610,3
489,270,140,105,387,4
487,270,142,105,1888,5
487,270,142,105,539,3
487,270,142,105,610,3
487,270,142,105,387,4
490,270,140,105,1888,5
490,270,140,105,539,3
490,270,140,105,610,3
490,270,140,105,387,4
606,326,146,30,1573,5
606,326,146,30,172,4
606,326,146,30,51,4
606,326,146,30,1216,2
606,326,146,30,639,3
606,326,146,30,1310,2
606,326,146,30,1139,2
741,107,221,319,1983,5
741,107,221,319,61,4
741,107,221,319,444,4
741,107,221,319,758,3
741,107,221,319,46,4
741,107,221,319,61,4
741,107,221,319,444,4
741,107,221,319,758,3
741,107,221,319,44,4
742,107,221,319,1983,5
742,107,221,319,61,4
742,107,221,319,444,4
742,107,221,319,758,3
742,107,221,319,46,4
742,107,221,319,61,4
742,107,221,319,444,4
742,107,221,319,758,3
742,107,221,319,44,4
75,477,125,486,1955,5
75,477,125,486,1449,2
75,477,125,486,666,1
75,477,125,486,700,1
75,477,125,486,185,0
75,477,125,486,629,1
75,477,125,486,633,1
127,261,214,379,1617,5
127,261,214,379,118,0
127,261,214,379,193,0
127,261,214,379,288,0
127,261,214,379,292,0
127,261,214,379,293,0
127,261,214,379,438,0
127,261,214,379,451,0
127,261,214,379,676,1
127,261,214,379,678,1
127,261,214,379,711,1
127,261,214,379,790,1
127,261,214,379,807,1
127,261,214,379,818,1
127,261,214,379,934,1
531,147,133,271,1785,5
531,147,133,271,112,4
531,147,133,271,639,3
531,147,133,271,1155,2
531,147,133,271,569,3
531,147,133,271,1035,2
531,147,133,271,747,3
531,147,133,271,934,3
531,147,133,271,93,4
531,147,133,271,714,3
531,147,133,271,403,4
531,147,133,271,659,3
531,147,133,271,258,4
407,67,146,198,1828,5
407,67,146,198,471,4
407,67,146,198,695,3
407,67,146,198,446,4
407,67,146,198,555,3
407,67,146,198,532,3
407,67,146,198,526,3
407,67,146,198,783,3
407,67,146,198,100,4
523,278,132,472,1624,5
372,438,146,258,1612,5
372,438,146,258,79,4
372,438,146,258,107,4
372,438,146,258,37,4
372,438,146,258,118,4
372,438,146,258,152,4
372,438,146,258,168,4
372,438,146,258,300,0
372,438,146,258,315,0
372,438,146,258,317,0
372,438,146,258,321,0
372,438,146,258,338,0
372,438,146,258,456,0
372,438,146,258,509,0
372,438,146,258,539,3
372,438,146,258,607,3
372,438,146,258,610,3
372,438,146,258,669,3
372,438,146,258,807,1
372,438,146,258,808,1
372,438,146,258,934,1
372,438,146,258,938,1
372,438,146,258,1079,2
372,438,146,258,1109,2
372,438,146,258,1097,2
372,438,146,258,1172,2
372,438,146,258,1186,2
35,139,81,36,1625,5
35,139,81,36,89,0
35,139,81,36,90,0
35,139,81,36,539,0
35,139,81,36,934,1
35,139,81,36,1186,1
529,363,146,500,1620,5
529,363,146,500,539,3
529,363,146,500,956,3
529,363,146,500,766,3
529,363,146,500,1397,2
529,363,146,500,63,4
529,363,146,500,1023,2
529,363,146,500,840,3
529,363,146,500,934,3
206,35,146,277,1916,5
206,35,146,277,1134,1
206,35,146,277,1146,1
206,35,146,277,132,0
206,35,146,277,172,0
206,35,146,277,641,1
458,121,123,413,1863,5
41,213,44,9,1721,5
41,213,44,9,159,0
41,213,44,9,731,1
205,227,145,462,1669,5
205,227,145,462,234,0
205,227,145,462,296,0
205,227,145,462,371,0
205,227,145,462,489,0
205,227,145,462,648,1
205,227,145,462,686,1
205,227,145,462,1407,2
205,227,145,462,807,1
205,227,145,462,808,1
205,227,145,462,809,1
205,227,145,462,934,1
63,153,157,152,1640,5
63,153,157,152,1553,5
63,153,157,152,289,0
63,153,157,152,843,1
63,153,157,152,1605,5
63,153,157,152,75,0
63,153,157,152,794,1
63,153,157,152,435,0
64,153,157,152,1640,5
64,153,157,152,1553,5
64,153,157,152,289,0
64,153,157,152,843,1
64,153,157,152,1605,5
64,153,157,152,75,0
64,153,157,152,794,1
64,153,157,152,435,0
69,86,203,587,1641,5
681,363,2,499,1844,5
681,363,2,499,555,3
681,363,2,499,624,3
681,363,2,499,1108,2
681,363,2,499,123,4
681,363,2,499,1130,2
681,363,2,499,37,4
70,227,230,460,1617,5
70,227,230,460,111,0
70,227,230,460,114,0
70,227,230,460,136,0
70,227,230,460,300,0
70,227,230,460,366,0
70,227,230,460,456,0
70,227,230,460,555,0
70,227,230,460,610,1
70,227,230,460,698,1
70,227,230,460,747,1
70,227,230,460,773,1
70,227,230,460,777,1
70,227,230,460,758,1
70,227,230,460,763,1
70,227,230,460,818,1
70,227,230,460,887,1
70,227,230,460,967,1
70,227,230,460,989,1
70,227,230,460,1000,1
70,227,230,460,934,1
70,227,230,460,1046,1
70,227,230,460,1049,1
70,227,230,460,1145,1
70,227,230,460,1156,1
70,227,230,460,1172,1
726,27,88,711,1848,5
726,27,88,711,1899,5
726,27,88,711,1795,5
332,130,146,562,1565,5
263,274,53,478,1898,5
263,274,53,478,103,0
263,274,53,478,539,0
263,274,53,478,966,1
294,328,19,477,1742,5
189,241,146,190,1820,5
189,241,146,190,758,1
189,241,146,190,678,1
189,241,146,190,686,1
191,241,146,190,1820,5
191,241,146,190,758,1
191,241,146,190,678,1
191,241,146,190,686,1
190,241,146,190,1820,5
190,241,146,190,758,1
190,241,146,190,678,1
190,241,146,190,686,1
430,82,146,522,2041,5
430,82,146,522,1257,2
430,82,146,522,482,3
430,82,146,522,84,4
430,82,146,522,1261,2
430,82,146,522,539,3
430,82,146,522,1102,2
430,82,146,522,1137,2
430,82,146,522,483,3
430,82,146,522,1398,2
430,82,146,522,1409,2
430,82,146,522,741,3
430,82,146,522,1136,2
430,82,146,522,682,3
430,82,146,522,105,4
430,82,146,522,414,4
430,82,146,522,1224,2
430,82,146,522,309,4
430,82,146,522,1286,2
430,82,146,522,1281,2
403,303,29,172,2029,5
403,303,29,172,1286,2
403,303,29,172,1210,2
414,360,19,481,1825,5
414,360,19,481,1343,2
414,360,19,481,84,4
414,360,19,481,1222,2
581,135,146,248,1626,5
174,337,146,126,1804,5
174,337,146,126,52,0
174,337,146,126,818,1
174,337,146,126,106,0
174,337,146,126,565,0
438,318,146,56,1846,5
438,318,146,56,1420,2
438,318,146,56,1401,2
438,318,146,56,1402,2
438,318,146,56,1407,2
438,318,146,56,1372,2
